eval,fitness,prey_move_cost,pred_move_cost,pred_bite_reward,pred_digest_time,pred_repro_thresh,prey_cooldown,pred_cooldown,parent_energy_split,spawn_offset,heading_jitter,pred_density_k,newborn_hunt_cooldown,refugia_strength,part_spawn_rate,part_initial_mass,part_deposit_rate,part_pickup_rate,part_cell_capacity,detritus_fraction,carcass_fraction,detritus_decay_rate,detritus_decay_eff,grazing_diet_cap,hunting_diet_floor,prey_density_k
408,-30411.527890,0.250000,0.080000,0.800000,3.000000,0.950000,4.000000,6.000000,0.505408,30.000000,1.000000,453.468064,0.500000,0.500000,34.347807,0.002000,5.000000,0.100000,0.300000,0.300000,0.429067,0.010000,0.300000,0.150000,0.755060,129.768077
409,-31219.646903,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,0.228108,10.000000,0.500000,1.500000,279.822073,0.050000,5.000000,0.100000,0.300000,0.176735,0.300000,0.200000,0.300000,0.150000,0.847503,398.299704
410,-26792.840271,0.250000,0.080000,0.400000,1.992587,0.950000,11.513309,12.104601,0.400000,30.000000,1.000000,172.085430,5.000000,1.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.030852,0.703658,0.068073,0.300000,0.150000,0.850000,50.000000
411,-26721.837940,0.250000,0.031230,0.800000,1.931937,0.950000,4.000000,20.000000,0.700000,30.000000,1.000000,600.000000,0.500000,1.500000,273.246467,0.032561,5.000000,0.100000,0.300000,0.000000,0.300000,0.117997,0.300000,0.150000,0.850000,50.000000
412,-27084.262893,0.250000,0.080000,0.739774,0.200000,0.950000,4.000000,20.000000,0.400000,25.156669,1.000000,306.619420,0.500000,1.500000,193.320907,0.050000,5.000000,0.100000,2.000000,0.000000,0.591094,0.200000,0.300000,0.150000,0.500000,216.117385
413,-30959.053677,0.250000,0.080000,0.431594,0.200000,0.950000,13.679920,6.000000,0.400000,30.000000,1.000000,274.066544,0.500000,0.500000,130.324726,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.500000,500.000000
414,-26911.955961,0.250000,0.080000,0.400000,0.750536,0.950000,4.000000,18.250791,0.400000,30.000000,1.000000,382.832221,1.242067,1.500000,20.000000,0.050000,5.000000,1.245899,0.300000,0.000000,0.900000,0.200000,0.300000,0.500000,0.850000,500.000000
415,-25637.373988,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.553950,30.000000,0.000000,132.195257,5.000000,0.500000,125.562795,0.050000,5.000000,0.980362,0.581078,0.000000,0.661020,0.200000,0.300000,0.500000,0.850000,500.000000
416,-52186.783252,0.250000,0.080000,0.564732,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,0.701097,600.000000,0.500000,1.500000,56.740504,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.600727,500.000000
417,-12837.807278,0.250000,0.080000,0.800000,0.200000,0.503215,13.523799,6.363286,0.400000,30.000000,0.363252,10.000000,0.500000,1.500000,145.374501,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.197948,0.300000,0.150000,0.500000,500.000000
418,-25814.571507,0.091584,0.080000,0.400000,0.200000,0.950000,13.362858,6.000000,0.400000,5.000000,1.000000,600.000000,5.000000,0.500000,282.949705,0.002000,5.000000,0.100000,0.736766,0.000000,0.900000,0.200000,0.300000,0.500000,0.783691,173.326031
419,-27918.923597,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,17.404032,0.400000,28.430058,0.000000,524.610840,3.436272,0.908562,231.662999,0.050000,5.000000,0.612388,0.300000,0.000000,0.300000,0.200000,0.300000,0.207075,0.850000,500.000000
420,-27380.461396,0.250000,0.080000,0.652581,3.000000,0.950000,20.000000,20.000000,0.700000,30.000000,1.000000,10.000000,0.500000,0.500000,20.000000,0.031035,5.000000,0.100000,0.300000,0.236051,0.544964,0.010000,0.300000,0.394875,0.843384,50.000000
421,-28800.075577,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,0.384051,600.000000,0.921364,0.543495,149.958763,0.002000,5.000000,0.100000,0.300000,0.000000,0.547459,0.200000,0.300000,0.448897,0.500000,163.006486
422,-33583.214367,0.250000,0.080000,0.659508,0.200000,0.950000,4.312472,20.000000,0.400000,30.000000,0.000000,600.000000,1.721468,0.500000,105.827373,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.162026,0.300000,0.367592,0.850000,299.941896
423,-37861.912263,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.700000,30.000000,0.522728,600.000000,5.000000,0.500000,300.000000,0.002000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,50.000000
424,-33231.689815,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,28.773124,1.000000,600.000000,0.500000,1.500000,244.011276,0.024640,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.552923,288.766460
425,-27320.459670,0.250000,0.080000,0.800000,0.200000,0.950000,4.000000,19.361144,0.664526,30.000000,1.000000,600.000000,0.500000,0.500000,149.663906,0.034201,5.000000,0.100000,0.300000,0.123310,0.300000,0.200000,0.300000,0.150000,0.850000,330.048802
426,-29578.801719,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,20.000000,0.400000,18.637131,0.417680,600.000000,2.212444,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.167045,0.448878,0.200000,0.300000,0.347087,0.619585,500.000000
427,-28535.803200,0.167380,0.054394,0.521591,0.200000,0.950000,20.000000,17.069088,0.400000,5.000000,1.000000,600.000000,0.500000,0.500000,300.000000,0.039367,3.893944,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.850000,500.000000
428,-31281.429931,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,600.000000,5.000000,0.584243,20.000000,0.032790,5.000000,0.263915,0.300000,0.000000,0.448999,0.031201,0.300000,0.365208,0.719348,50.000000
429,-26079.836799,0.093833,0.080000,0.400000,0.200000,0.950000,18.257126,6.000000,0.400000,30.000000,1.000000,600.000000,4.546587,1.500000,20.000000,0.050000,5.000000,0.100000,1.261589,0.000000,0.900000,0.077122,0.300000,0.500000,0.819345,293.880194
430,-29743.140703,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,18.272133,0.450645,30.000000,1.000000,318.120304,0.500000,1.020454,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.155500,0.300000,0.180838,0.500000,500.000000
431,-34714.974877,0.050000,0.080000,0.800000,0.200000,0.950000,5.337087,7.522258,0.400000,30.000000,1.000000,481.661385,0.500000,0.871925,139.396948,0.011445,5.000000,0.100000,0.300000,0.000000,0.300000,0.184501,0.300000,0.150000,0.792671,50.000000
432,-37281.943605,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.700000,27.110895,1.000000,10.000000,5.000000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.467194,0.850000,379.244651
433,-31243.606448,0.250000,0.080000,0.783291,0.200000,0.950000,4.000000,6.000000,0.545441,30.000000,1.000000,192.794152,0.500000,1.115602,248.120285,0.050000,5.000000,0.100000,1.417872,0.000000,0.300000,0.010000,0.300000,0.422280,0.850000,50.000000
434,-30365.045472,0.240838,0.080000,0.595998,0.200000,0.950000,10.428369,20.000000,0.400000,8.766017,0.795445,600.000000,0.500000,1.500000,300.000000,0.050000,4.797180,0.100000,0.300000,0.000000,0.367389,0.200000,0.300000,0.150000,0.686903,468.640837
435,-30063.392070,0.250000,0.080000,0.601556,0.200000,0.950000,20.000000,15.581639,0.400000,30.000000,0.000000,336.509215,0.500000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.293678,0.850000,500.000000
436,-24676.648140,0.050000,0.080000,0.800000,0.200000,0.950000,20.000000,6.000000,0.532960,30.000000,1.000000,10.000000,0.500000,0.688125,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.753424,50.000000
437,-30832.679059,0.208563,0.080000,0.462772,0.200000,0.950000,4.000000,6.000000,0.490036,30.000000,0.157532,563.117147,0.500000,1.500000,191.834599,0.045728,5.000000,0.100000,0.300000,0.000000,0.300000,0.107631,0.300000,0.150000,0.850000,500.000000
438,-42809.877444,0.229784,0.080000,0.800000,0.200000,0.950000,4.000000,6.801071,0.400000,30.000000,0.000000,520.209719,0.500000,1.500000,20.000000,0.031210,5.000000,0.100000,0.300000,0.000000,0.531347,0.200000,0.300000,0.295024,0.850000,500.000000
439,-31017.446666,0.250000,0.080000,0.560507,0.200000,0.950000,4.000000,20.000000,0.700000,23.855603,1.000000,600.000000,5.000000,1.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.719126,0.010000,0.300000,0.150000,0.500000,121.913886
440,-27231.498689,0.192262,0.080000,0.400000,3.000000,0.950000,16.964596,20.000000,0.648285,30.000000,0.698977,600.000000,0.500000,1.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.010000,0.300000,0.150000,0.500000,50.000000
441,-28257.614569,0.250000,0.080000,0.400000,0.200000,0.950000,17.857892,20.000000,0.400000,30.000000,0.000000,600.000000,0.500000,1.440458,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.155836,0.300000,0.386835,0.725948,500.000000
442,-30859.147934,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,18.622923,0.400000,30.000000,0.511785,392.241428,0.500000,0.500000,22.290626,0.050000,1.786951,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.500000,0.850000,500.000000
443,-25143.812507,0.167246,0.080000,0.800000,0.200000,0.950000,4.000000,20.000000,0.697127,8.267018,1.000000,347.074024,5.000000,0.741262,20.000000,0.002000,5.000000,0.100000,0.300000,0.257065,0.300000,0.118673,0.300000,0.150000,0.619947,454.489668
444,-34299.341787,0.050000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.700000,30.000000,1.000000,502.575500,2.887752,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.692500,0.113623,0.300000,0.150000,0.500000,500.000000
445,-26706.217273,0.250000,0.080000,0.800000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,600.000000,0.500000,0.504635,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.150000,0.500000,469.551739
446,-29944.401064,0.250000,0.080000,0.400000,0.200000,0.950000,4.000000,6.000000,0.400000,30.000000,0.774114,600.000000,0.500000,0.500000,20.000000,0.050000,5.000000,0.100000,0.300000,0.290705,0.300000,0.169594,0.300000,0.500000,0.500000,50.000000
447,-44581.379268,0.250000,0.080000,0.400000,0.200000,0.950000,20.000000,20.000000,0.400000,30.000000,1.000000,600.000000,2.988290,0.500000,49.103080,0.050000,5.000000,0.100000,0.300000,0.000000,0.300000,0.200000,0.300000,0.200768,0.500000,429.234451
448,-29730.945391,0.170310,0.080000,0.624375,0.335023,0.950000,4.000000,20.000000,0.400000,30.000000,0.733492,10.000000,0.500000,0.500000,300.000000,0.050000,5.000000,0.100000,0.300000,0.000000,0.408968,0.103066,0.300000,0.150000,0.654353,175.372265
449,-26168.176287,0.250000,0.080000,0.501939,0.200000,0.950000,11.033790,6.000000,0.517953,30.000000,0.000000,600.000000,4.805485,1.081652,257.421705,0.050000,5.000000,0.100000,0.300000,0.000000,0.307974,0.126686,0.300000,0.150000,0.737486,50.000000
450,-27361.348093,0.250000,0.020593,0.488429,0.200000,0.950000,4.000000,20.000000,0.400000,30.000000,1.000000,214.297673,5.000000,1.500000,300.000000,0.046990,1.465659,1.014284,0.300000,0.000000,0.300000,0.010000,0.300000,0.358367,0.850000,206.704426
451,-16065.750364,0.117355,0.080000,0.400000,0.200000,0.771976,20.000000,8.538715,0.400000,30.000000,1.000000,600.000000,5.000000,1.085804,300.000000,0.035431,5.000000,0.100000,0.300000,0.000000,0.900000,0.200000,0.300000,0.150000,0.850000,56.980804
